counterbalance.thisRepN,counterbalance.thisTrialN,counterbalance.thisN,counterbalance.thisIndex,buffer_begin.thisRepN,buffer_begin.thisTrialN,buffer_begin.thisN,buffer_begin.thisIndex,cond1cue.thisRepN,cond1cue.thisTrialN,cond1cue.thisN,cond1cue.thisIndex,cond2cue.thisRepN,cond2cue.thisTrialN,cond2cue.thisN,cond2cue.thisIndex,cond3cue.thisRepN,cond3cue.thisTrialN,cond3cue.thisN,cond3cue.thisIndex,con1target.thisRepN,con1target.thisTrialN,con1target.thisN,con1target.thisIndex,cond2target.thisRepN,cond2target.thisTrialN,cond2target.thisN,cond2target.thisIndex,cond3target.thisRepN,cond3target.thisTrialN,cond3target.thisN,cond3target.thisIndex,buffer_end.thisRepN,buffer_end.thisTrialN,buffer_end.thisN,buffer_end.thisIndex,WelTex.started,WelTex.stopped,start_resp.keys,start_resp.rt,start_resp.started,start_resp.stopped,start_recording.started,start_recording.stopped,buf_bgin_txt.started,buf_bgin_txt.stopped,buf_bgin_fix.started,buf_bgin_fix.stopped,trigger_buffer.started,trigger_buffer.stopped,atten_detect.keys,atten_detect.corr,atten_detect.started,atten_detect.stopped,stim,category,type,trigger_value,fixation_color,my_stimulus.started,my_stimulus.stopped,fixation.started,fixation.stopped,trigger_stimuli.started,trigger_stimuli.stopped,atten_detect.rt,buf_end_txt.started,buf_end_txt.stopped,buf_end_fix.started,buf_end_fix.stopped,trigger_buffer_end.started,trigger_buffer_end.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,endText.started,endText.stopped,stop_recording.started,stop_recording.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,None,0,121.22253068429563,None,photo,none,none,7,blue,121.22253068429563,None,121.22253068429563,None,121.22253068429563,121.32254635056051,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,None,0,121.472545248791,None,cave,cond3,target,6,red,121.472545248791,None,121.472545248791,None,121.472545248791,121.57261072109759,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,space,0,121.7226189768262,None,taxi,none,none,7,red,121.7226189768262,None,121.7226189768262,None,121.7226189768262,121.82263705793048,0.09732613993219275,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,None,0,121.97264501180325,None,syrup,none,none,7,red,121.97264501180325,None,121.97264501180325,None,121.97264501180325,122.07265132057,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,None,0,122.22259528122413,None,hotel,none,none,7,red,122.22259528122413,None,122.22259528122413,None,122.22259528122413,122.32267312957993,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,None,0,122.47268591312968,None,fog,cond3,target,6,blue,122.47268591312968,None,122.47268591312968,None,122.47268591312968,122.57268588294573,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,None,0,122.72269776093162,None,costume,none,none,7,blue,122.72269776093162,None,122.72269776093162,None,122.72269776093162,122.82268746768204,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,None,0,122.96429902823911,None,rust,none,none,7,blue,122.96429902823911,None,122.96429902823911,None,122.96429902823911,123.06433310764623,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,None,0,123.22273896411207,None,leopard,none,none,7,blue,123.22273896411207,None,123.22273896411207,None,123.22273896411207,123.32275946005393,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,None,0,123.4727698287661,None,duck,cond3,target,6,blue,123.4727698287661,None,123.4727698287661,None,123.4727698287661,123.57271999253862,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,None,0,123.72272341859025,None,train,none,none,7,blue,123.72272341859025,None,123.72272341859025,None,123.72272341859025,123.8227273125176,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,None,0,123.97273647381007,None,bay,none,none,7,blue,123.97273647381007,None,123.97273647381007,None,123.97273647381007,124.07279560716779,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,None,0,124.22282740757146,None,beard,none,none,7,blue,124.22282740757146,None,124.22282740757146,None,124.22282740757146,124.32284065899694,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,None,0,124.4728570648058,None,acorn,cond3,target,6,blue,124.4728570648058,None,124.4728570648058,None,124.4728570648058,124.57286548655611,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,None,0,124.72280491938909,None,cradle,none,none,7,red,124.72280491938909,None,124.72280491938909,None,124.72280491938909,124.82291355693269,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,space,0,124.96455530296953,None,flask,none,none,7,red,124.96455530296953,None,124.96455530296953,None,124.96455530296953,125.06456583770341,0.13530128581078316,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,None,0,125.22287328950188,None,bandage,none,none,7,blue,125.22287328950188,None,125.22287328950188,None,125.22287328950188,125.32292668761693,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,None,0,125.47287638351372,None,duck,cond3,target,6,blue,125.47287638351372,None,125.47287638351372,None,125.47287638351372,125.57289476647202,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,None,0,125.72299176751403,None,forest,none,none,7,blue,125.72299176751403,None,125.72299176751403,None,125.72299176751403,125.82296728708934,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,None,0,125.97299606894558,None,farm,none,none,7,blue,125.97299606894558,None,125.97299606894558,None,125.97299606894558,126.07291816021825,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,None,0,126.22295146989745,None,goblet,none,none,7,blue,126.22295146989745,None,126.22295146989745,None,126.22295146989745,126.32302962010726,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,None,0,126.47292950996052,None,map,cond3,target,6,blue,126.47292950996052,None,126.47292950996052,None,126.47292950996052,126.57298320992959,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,None,0,126.7230675330702,None,tomato,none,none,7,blue,126.7230675330702,None,126.7230675330702,None,126.7230675330702,126.82305391941918,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,None,0,126.96469264690677,None,nut,none,none,7,blue,126.96469264690677,None,126.96469264690677,None,126.96469264690677,127.0646862777703,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,None,0,127.22310752883277,None,salad,none,none,7,blue,127.22310752883277,None,127.22310752883277,None,127.22310752883277,127.32309723558319,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,None,0,127.47311364139205,None,orchard,cond3,target,6,blue,127.47311364139205,None,127.47311364139205,None,127.47311364139205,127.57310304628845,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,None,0,127.72314239306252,None,boat,none,none,7,red,127.72314239306252,None,127.72314239306252,None,127.72314239306252,127.82307444554499,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,space,0,127.96481006842805,None,runner,none,none,7,red,127.96481006842805,None,127.96481006842805,None,127.96481006842805,128.06481184937002,0.07894529515579052,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,None,0,128.22310088802624,None,bat,none,none,7,blue,128.22310088802624,None,128.22310088802624,None,128.22310088802624,128.32311202646997,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,None,0,128.4731827661435,None,coconut,cond3,target,6,blue,128.4731827661435,None,128.4731827661435,None,128.4731827661435,128.57314379668787,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,None,0,128.72319310466992,None,cake,none,none,7,blue,128.72319310466992,None,128.72319310466992,None,128.72319310466992,128.82324891762437,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,None,0,128.9731675224757,None,slipper,none,none,7,blue,128.9731675224757,None,128.9731675224757,None,128.9731675224757,129.07321337422036,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,None,0,129.21484304606565,None,script,none,none,7,red,129.21484304606565,None,129.21484304606565,None,129.21484304606565,129.31491274433938,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,space,0,129.47320600896273,None,toilet,cond3,target,6,red,129.47320600896273,None,129.47320600896273,None,129.47320600896273,129.5733077038476,0.1545249092105223,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,None,0,129.72329845199783,None,nail,none,none,7,blue,129.72329845199783,None,129.72329845199783,None,129.72329845199783,129.8232214488362,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,None,0,129.97330607383265,None,chips,none,none,7,red,129.97330607383265,None,129.97330607383265,None,129.97330607383265,130.07330936405015,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,space,0,130.22333482550312,None,flute,none,none,7,red,130.22333482550312,None,130.22333482550312,None,130.22333482550312,130.3233824883755,0.17237237654262572,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,None,0,130.47335693636705,None,moon,cond3,target,6,blue,130.47335693636705,None,130.47335693636705,None,130.47335693636705,130.57335388763386,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,180,0,180,0,,,,,,,,,,,,,,,,,,,None,0,130.7149627314957,None,peanut,none,none,7,blue,130.7149627314957,None,130.7149627314957,None,130.7149627314957,130.81504872993173,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,181,0,181,0,,,,,,,,,,,,,,,,,,,None,0,130.97339451729022,None,lake,none,none,7,blue,130.97339451729022,None,130.97339451729022,None,130.97339451729022,131.07341591879594,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,182,0,182,0,,,,,,,,,,,,,,,,,,,None,0,131.22341391146256,None,doll,none,none,7,blue,131.22341391146256,None,131.22341391146256,None,131.22341391146256,131.32342082393734,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,183,0,183,0,,,,,,,,,,,,,,,,,,,None,0,131.47335784193092,None,toilet,cond3,target,6,blue,131.47335784193092,None,131.47335784193092,None,131.47335784193092,131.57344625520454,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,184,0,184,0,,,,,,,,,,,,,,,,,,,None,0,131.72346115173968,None,pasta,none,none,7,blue,131.72346115173968,None,131.72346115173968,None,131.72346115173968,131.82346414010135,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,185,0,185,0,,,,,,,,,,,,,,,,,,,None,0,131.96512580855597,None,earth,none,none,7,blue,131.96512580855597,None,131.96512580855597,None,131.96512580855597,132.0651547564321,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,186,0,186,0,,,,,,,,,,,,,,,,,,,None,0,132.21514701385604,None,dirt,none,none,7,red,132.21514701385604,None,132.21514701385604,None,132.21514701385604,132.3150989887563,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,187,0,187,0,,,,,,,,,,,,,,,,,,,space,0,132.47352627691362,None,panda,cond3,target,6,red,132.47352627691362,None,132.47352627691362,None,132.47352627691362,132.57353017084097,0.09810371791536454,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,188,0,188,0,,,,,,,,,,,,,,,,,,,None,0,132.7234955631866,None,neck,none,none,7,blue,132.7234955631866,None,132.7234955631866,None,132.7234955631866,132.82354775388376,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,189,0,189,0,,,,,,,,,,,,,,,,,,,None,0,132.97355540590252,None,pot,none,none,7,blue,132.97355540590252,None,132.97355540590252,None,132.97355540590252,133.0735623183773,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,190,0,190,0,,,,,,,,,,,,,,,,,,,None,0,133.22358928910398,None,vine,none,none,7,blue,133.22358928910398,None,133.22358928910398,None,133.22358928910398,133.32358714593647,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,191,0,191,0,,,,,,,,,,,,,,,,,,,None,0,133.4736135129533,None,panda,cond3,target,6,blue,133.4736135129533,None,133.4736135129533,None,133.4736135129533,133.573611671638,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.72361841809288,None,133.72361841809288,None,0.004679473962823977,0.10949010384138091,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.96526134136366,None,133.96526134136366,None,0.004603497107382282,0.10928493312712817,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.21534744544806,None,134.21534744544806,None,0.00506503310680273,0.11014129521572613,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.46536774518427,None,134.46536774518427,None,0.005112726166771608,0.11034987688799447,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.7070647004657,None,134.7070647004657,None,0.005386508479205077,0.10257138036104152,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.9654291726365,None,134.9654291726365,None,0.004931009572828771,0.10993452467300813,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.21543649261548,None,135.21543649261548,None,0.004886033209913876,0.1097540155005845,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.46544743485356,None,135.46544743485356,None,0.004650284603485488,0.10942499375778425,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.74040878989217,None,space,7.022895083418916,135.74040878989217,None,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.78272038193063,None,142.78272038193063,None,142.78272038193063,142.88270224045664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.04106342241175,None,143.04106342241175,None,143.04106342241175,143.14111380197937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.2911006260165,None,143.2911006260165,None,143.2911006260165,143.39110119954057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.54111639792973,None,143.54111639792973,None,143.54111639792973,143.64113629016174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.7828112402276,None,143.7828112402276,None,143.7828112402276,143.8827411797265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.04116575119224,None,144.04116575119224,None,144.04116575119224,144.14115908019994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.2911830323792,None,144.2911830323792,None,144.2911830323792,144.39122284702898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5411997098563,None,144.5411997098563,None,144.5411997098563,144.6411975666888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,144.79114333847247,None,leopard,none,none,7,blue,144.79114333847247,None,144.79114333847247,None,144.79114333847247,144.8911559861881,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,145.04959957450592,None,concrete,none,none,7,blue,145.04959957450592,None,145.04959957450592,None,145.04959957450592,145.14957207553198,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,145.2996108185962,None,radish,none,none,7,red,145.2996108185962,None,145.2996108185962,None,145.2996108185962,145.39961078841225,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0,145.54129539783025,None,umbrella,cond1,target,4,red,145.54129539783025,None,145.54129539783025,None,145.54129539783025,145.64129687692002,0.18194570175364788,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,145.79956689872233,None,beak,none,none,7,blue,145.79956689872233,None,145.79956689872233,None,145.79956689872233,145.8996646694941,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,146.04966507699828,None,flute,none,none,7,blue,146.04966507699828,None,146.04966507699828,None,146.04966507699828,146.14960678883472,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,146.2996222890797,None,knife,none,none,7,blue,146.2996222890797,None,146.2996222890797,None,146.2996222890797,146.3996823280013,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,146.54971624138852,None,shovel,cond1,target,4,blue,146.54971624138852,None,146.54971624138852,None,146.54971624138852,146.64970866483236,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
2,0,2,0,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,146.79973533370503,None,cheek,none,none,7,blue,146.79973533370503,None,146.79973533370503,None,146.79973533370503,146.89973500166525,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_1028,FPVS,2021.2.2,120.06563496617713,
